id_responden,negara,pentingnya_keluarga,pentingnya_teman,pentingnya_waktu_luang,pentingnya_pekerjaan,kebebasan_memilih,kepuasan_hidup,kepuasan_finansial,skala_politik,tahun_lahir,usia,religiusitas,jenis_kelamin,status_pernikahan,status_pekerjaan
360070187,Indonesia,1.0,2.0,3.0,1.0,10,1.0,1.0,9.0,1977.0,41.0,10.0,Laki-laki,Menikah,Wiraswasta
360070188,Indonesia,1.0,3.0,1.0,1.0,9,1.0,3.0,10.0,1990.0,28.0,4.0,Perempuan,Menikah,Wiraswasta
360070189,Indonesia,1.0,2.0,2.0,1.0,6,6.0,4.0,5.0,1971.0,46.0,4.0,Laki-laki,Menikah,Wiraswasta
360070190,Indonesia,1.0,2.0,2.0,1.0,8,9.0,6.0,7.0,1965.0,53.0,7.0,Perempuan,Menikah,Penuh waktu
360070191,Indonesia,1.0,1.0,1.0,1.0,4,5.0,6.0,-1.0,1995.0,24.0,10.0,Perempuan,Menikah,Wiraswasta
360070192,Indonesia,1.0,2.0,1.0,1.0,7,3.0,3.0,5.0,1991.0,27.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360070193,Indonesia,1.0,1.0,1.0,1.0,10,5.0,8.0,10.0,1993.0,25.0,3.0,Laki-laki,Lajang,Penuh waktu
360070194,Indonesia,1.0,2.0,3.0,1.0,6,6.0,6.0,5.0,1978.0,40.0,7.0,Perempuan,Menikah,Wiraswasta
360070195,Indonesia,1.0,1.0,1.0,1.0,10,10.0,10.0,5.0,1964.0,54.0,8.0,Perempuan,Menikah,Wiraswasta
360070196,Indonesia,1.0,2.0,1.0,1.0,10,10.0,10.0,5.0,1978.0,40.0,7.0,Laki-laki,Menikah,Wiraswasta
360070197,Indonesia,1.0,2.0,3.0,1.0,8,6.0,7.0,5.0,1971.0,47.0,9.0,Laki-laki,Menikah,Wiraswasta
360070198,Indonesia,1.0,1.0,1.0,1.0,10,10.0,5.0,5.0,1988.0,30.0,10.0,Perempuan,Menikah,Ibu rumah tangga
360070199,Indonesia,1.0,3.0,3.0,1.0,5,4.0,2.0,5.0,1963.0,55.0,6.0,Laki-laki,Bercerai,Wiraswasta
360070200,Indonesia,1.0,1.0,1.0,1.0,7,5.0,6.0,-1.0,1977.0,40.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360070201,Indonesia,1.0,1.0,2.0,1.0,5,2.0,2.0,10.0,1967.0,51.0,10.0,Perempuan,Menikah,Wiraswasta
360070202,Indonesia,1.0,2.0,1.0,1.0,6,9.0,9.0,8.0,1987.0,31.0,5.0,Perempuan,Menikah,Ibu rumah tangga
360070203,Indonesia,1.0,2.0,3.0,1.0,7,6.0,5.0,-1.0,1973.0,44.0,7.0,Perempuan,Menikah,Wiraswasta
360070204,Indonesia,1.0,1.0,3.0,1.0,10,10.0,7.0,-1.0,1982.0,36.0,8.0,Perempuan,Menikah,Wiraswasta
360070205,Indonesia,1.0,1.0,1.0,1.0,3,6.0,7.0,-1.0,1965.0,53.0,6.0,Perempuan,Menikah,Penuh waktu
360070206,Indonesia,1.0,1.0,3.0,1.0,6,3.0,1.0,1.0,1966.0,52.0,10.0,Perempuan,Menikah,Wiraswasta
360070207,Indonesia,1.0,2.0,3.0,1.0,7,10.0,5.0,-1.0,1977.0,40.0,10.0,Perempuan,Menikah,Wiraswasta
360070208,Indonesia,1.0,1.0,1.0,1.0,5,7.0,7.0,-1.0,1970.0,48.0,8.0,Perempuan,Menikah,Wiraswasta
360070209,Indonesia,1.0,2.0,2.0,1.0,7,8.0,3.0,9.0,1963.0,55.0,8.0,Laki-laki,Menikah,Penuh waktu
360070210,Indonesia,1.0,1.0,1.0,1.0,10,5.0,5.0,1.0,1988.0,30.0,4.0,Laki-laki,Lajang,Wiraswasta
360070211,Indonesia,1.0,1.0,2.0,1.0,10,10.0,10.0,-1.0,1972.0,46.0,9.0,Laki-laki,Menikah,Paruh waktu
360070212,Indonesia,1.0,2.0,1.0,1.0,-1,5.0,6.0,-1.0,1953.0,65.0,9.0,Perempuan,Menikah,Ibu rumah tangga
360070213,Indonesia,1.0,2.0,3.0,1.0,5,8.0,10.0,-1.0,1985.0,32.0,7.0,Perempuan,Menikah,Wiraswasta
360070214,Indonesia,1.0,2.0,3.0,1.0,10,6.0,3.0,-1.0,1975.0,43.0,9.0,Perempuan,Menikah,Ibu rumah tangga
360070215,Indonesia,1.0,3.0,1.0,1.0,10,10.0,5.0,6.0,1970.0,48.0,6.0,Laki-laki,Menikah,Wiraswasta
360070216,Indonesia,1.0,2.0,3.0,1.0,10,10.0,10.0,5.0,1988.0,30.0,9.0,Perempuan,Menikah,Wiraswasta
360070217,Indonesia,1.0,2.0,1.0,1.0,10,5.0,5.0,-1.0,1966.0,52.0,4.0,Laki-laki,Menikah,Wiraswasta
360070218,Indonesia,1.0,1.0,2.0,1.0,10,10.0,10.0,-1.0,1967.0,51.0,9.0,Perempuan,Menikah,Wiraswasta
360070219,Indonesia,3.0,2.0,4.0,1.0,10,10.0,1.0,-1.0,1946.0,72.0,10.0,Laki-laki,Menikah,Pensiunan
360070220,Indonesia,1.0,2.0,4.0,2.0,8,5.0,4.0,-1.0,1965.0,53.0,8.0,Laki-laki,Menikah,Wiraswasta
360070221,Indonesia,1.0,2.0,1.0,1.0,3,3.0,2.0,6.0,1979.0,39.0,4.0,Laki-laki,Menikah,Wiraswasta
360070222,Indonesia,1.0,2.0,1.0,1.0,8,8.0,3.0,8.0,1973.0,44.0,10.0,Laki-laki,Menikah,Wiraswasta
360070223,Indonesia,1.0,1.0,1.0,1.0,10,4.0,7.0,2.0,1962.0,56.0,10.0,Laki-laki,Menikah,Wiraswasta
360070224,Indonesia,1.0,2.0,1.0,1.0,7,7.0,5.0,5.0,1972.0,46.0,7.0,Perempuan,Menikah,Wiraswasta
360070225,Indonesia,1.0,1.0,1.0,1.0,7,5.0,3.0,-1.0,1978.0,40.0,6.0,Perempuan,Menikah,Wiraswasta
360070226,Indonesia,1.0,1.0,2.0,1.0,8,3.0,5.0,7.0,1974.0,43.0,8.0,Laki-laki,Menikah,Wiraswasta
360070227,Indonesia,1.0,2.0,1.0,1.0,8,6.0,5.0,5.0,1967.0,51.0,4.0,Laki-laki,Menikah,Wiraswasta
360070228,Indonesia,1.0,1.0,2.0,1.0,4,5.0,3.0,5.0,1963.0,55.0,6.0,Laki-laki,Menikah,Wiraswasta
360070229,Indonesia,1.0,3.0,4.0,1.0,10,6.0,3.0,4.0,1990.0,28.0,5.0,Laki-laki,Lajang,Wiraswasta
360070230,Indonesia,1.0,1.0,3.0,1.0,10,10.0,1.0,-1.0,1969.0,48.0,7.0,Perempuan,Menikah,Wiraswasta
360070231,Indonesia,1.0,1.0,1.0,1.0,8,6.0,3.0,-1.0,1968.0,49.0,6.0,Perempuan,Pisah,Penuh waktu
360070232,Indonesia,1.0,2.0,3.0,1.0,1,2.0,2.0,-1.0,1955.0,63.0,9.0,Laki-laki,Menikah,Wiraswasta
360070233,Indonesia,1.0,1.0,1.0,1.0,10,5.0,3.0,-1.0,1983.0,35.0,10.0,Laki-laki,Menikah,Penuh waktu
360070234,Indonesia,1.0,2.0,1.0,1.0,5,5.0,5.0,5.0,1964.0,54.0,4.0,Laki-laki,Menikah,Wiraswasta
360070235,Indonesia,1.0,2.0,2.0,1.0,7,7.0,6.0,-1.0,2000.0,18.0,10.0,Perempuan,Lajang,Wiraswasta
360070236,Indonesia,1.0,2.0,1.0,1.0,8,10.0,8.0,5.0,1983.0,35.0,7.0,Perempuan,Menikah,Wiraswasta
360070237,Indonesia,1.0,1.0,1.0,1.0,-1,-1.0,-1.0,5.0,1942.0,76.0,9.0,Perempuan,Bercerai,Wiraswasta
360070238,Indonesia,1.0,1.0,2.0,1.0,8,7.0,3.0,6.0,1979.0,39.0,7.0,Perempuan,Menikah,Penuh waktu
360070239,Indonesia,1.0,2.0,3.0,1.0,5,5.0,3.0,5.0,1992.0,25.0,9.0,Laki-laki,Lajang,Penuh waktu
360070240,Indonesia,1.0,2.0,4.0,1.0,6,6.0,7.0,-1.0,1953.0,65.0,9.0,Laki-laki,Menikah,Tidak bekerja
360070241,Indonesia,1.0,2.0,2.0,1.0,10,10.0,5.0,5.0,1987.0,31.0,4.0,Laki-laki,Lajang,Wiraswasta
360070242,Indonesia,1.0,2.0,3.0,1.0,10,10.0,10.0,5.0,1953.0,65.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360070243,Indonesia,1.0,3.0,2.0,1.0,8,10.0,10.0,8.0,1994.0,24.0,7.0,Perempuan,Menikah,Wiraswasta
360070244,Indonesia,1.0,2.0,2.0,1.0,6,7.0,4.0,3.0,1980.0,38.0,4.0,Perempuan,Menikah,Penuh waktu
360070245,Indonesia,1.0,3.0,2.0,1.0,8,5.0,3.0,5.0,1966.0,52.0,5.0,Perempuan,Janda/Duda,Paruh waktu
360070246,Indonesia,1.0,2.0,3.0,1.0,7,9.0,7.0,5.0,1984.0,34.0,7.0,Perempuan,Menikah,Penuh waktu
360070247,Indonesia,1.0,2.0,1.0,1.0,8,8.0,8.0,-1.0,1984.0,34.0,6.0,Perempuan,Menikah,Wiraswasta
360070248,Indonesia,1.0,2.0,2.0,2.0,8,8.0,8.0,-1.0,1989.0,29.0,8.0,Laki-laki,Lajang,Penuh waktu
360070249,Indonesia,1.0,3.0,1.0,1.0,10,3.0,3.0,3.0,1985.0,33.0,8.0,Perempuan,Menikah,Wiraswasta
360070250,Indonesia,1.0,2.0,2.0,1.0,6,5.0,7.0,7.0,1999.0,18.0,8.0,Perempuan,Lajang,Pelajar/Mahasiswa
360070251,Indonesia,1.0,2.0,3.0,1.0,10,10.0,5.0,10.0,1980.0,38.0,4.0,Laki-laki,Menikah,Penuh waktu
360070252,Indonesia,1.0,2.0,1.0,1.0,10,10.0,8.0,8.0,1993.0,25.0,4.0,Laki-laki,Menikah,Wiraswasta
360070253,Indonesia,1.0,1.0,2.0,1.0,9,10.0,8.0,8.0,1984.0,34.0,4.0,Laki-laki,Menikah,Wiraswasta
360070254,Indonesia,1.0,2.0,1.0,1.0,8,10.0,9.0,7.0,1976.0,42.0,5.0,Perempuan,Menikah,Wiraswasta
360070255,Indonesia,1.0,1.0,2.0,1.0,6,8.0,9.0,-1.0,1963.0,55.0,7.0,Laki-laki,Menikah,Wiraswasta
360070256,Indonesia,1.0,2.0,1.0,1.0,7,7.0,7.0,6.0,1959.0,59.0,6.0,Perempuan,Menikah,Penuh waktu
360070257,Indonesia,1.0,3.0,3.0,1.0,10,10.0,8.0,9.0,1949.0,69.0,9.0,Perempuan,Janda/Duda,Wiraswasta
360070258,Indonesia,1.0,1.0,3.0,1.0,6,9.0,6.0,6.0,1977.0,41.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360070259,Indonesia,1.0,2.0,1.0,1.0,8,10.0,8.0,5.0,1962.0,56.0,8.0,Laki-laki,Menikah,Penuh waktu
360070260,Indonesia,1.0,2.0,2.0,1.0,9,8.0,10.0,2.0,1965.0,53.0,6.0,Perempuan,Menikah,Wiraswasta
360070261,Indonesia,1.0,1.0,2.0,1.0,5,10.0,8.0,5.0,1987.0,30.0,5.0,Laki-laki,Menikah,Wiraswasta
360070262,Indonesia,1.0,1.0,2.0,2.0,6,5.0,4.0,-1.0,1987.0,31.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360070263,Indonesia,1.0,1.0,1.0,1.0,1,6.0,6.0,2.0,1986.0,32.0,3.0,Perempuan,Menikah,Paruh waktu
360070264,Indonesia,1.0,1.0,1.0,1.0,10,2.0,1.0,4.0,1963.0,55.0,8.0,Perempuan,Menikah,Penuh waktu
360070265,Indonesia,1.0,3.0,2.0,1.0,9,9.0,5.0,10.0,1960.0,58.0,5.0,Laki-laki,Menikah,Penuh waktu
360070266,Indonesia,1.0,3.0,2.0,1.0,8,7.0,6.0,5.0,1986.0,31.0,4.0,Perempuan,Menikah,Penuh waktu
360070267,Indonesia,1.0,1.0,2.0,1.0,8,7.0,7.0,4.0,1988.0,30.0,5.0,Laki-laki,Menikah,Paruh waktu
360070268,Indonesia,1.0,3.0,2.0,1.0,8,2.0,5.0,1.0,1982.0,36.0,3.0,Perempuan,Menikah,Wiraswasta
360070269,Indonesia,1.0,2.0,1.0,1.0,7,7.0,7.0,7.0,1982.0,36.0,4.0,Laki-laki,Menikah,Penuh waktu
360070270,Indonesia,1.0,1.0,2.0,1.0,8,10.0,10.0,8.0,1988.0,30.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360070271,Indonesia,1.0,1.0,1.0,1.0,5,7.0,8.0,8.0,1989.0,29.0,10.0,Perempuan,Menikah,Penuh waktu
360070272,Indonesia,1.0,1.0,1.0,1.0,5,9.0,5.0,1.0,1989.0,29.0,8.0,Perempuan,Menikah,Ibu rumah tangga
360070273,Indonesia,1.0,1.0,1.0,1.0,7,8.0,10.0,6.0,1959.0,59.0,9.0,Perempuan,Menikah,Penuh waktu
360070274,Indonesia,1.0,1.0,2.0,1.0,10,10.0,2.0,-1.0,1971.0,47.0,9.0,Perempuan,Menikah,Paruh waktu
360070275,Indonesia,1.0,2.0,3.0,1.0,10,8.0,7.0,1.0,1975.0,43.0,9.0,Perempuan,Menikah,Paruh waktu
360070276,Indonesia,1.0,1.0,1.0,1.0,5,8.0,7.0,6.0,1992.0,25.0,5.0,Perempuan,Menikah,Penuh waktu
360070277,Indonesia,1.0,2.0,3.0,1.0,7,7.0,5.0,10.0,1988.0,30.0,6.0,Laki-laki,Lajang,Paruh waktu
360070278,Indonesia,1.0,2.0,1.0,1.0,10,9.0,8.0,9.0,1973.0,45.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360070279,Indonesia,1.0,1.0,2.0,1.0,7,8.0,7.0,-1.0,1976.0,42.0,6.0,Perempuan,Menikah,Wiraswasta
360070280,Indonesia,1.0,1.0,1.0,1.0,9,10.0,8.0,7.0,1993.0,24.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360070281,Indonesia,1.0,2.0,1.0,1.0,8,10.0,8.0,-1.0,1988.0,30.0,9.0,Perempuan,Menikah,Ibu rumah tangga
360070282,Indonesia,1.0,3.0,2.0,1.0,10,9.0,5.0,9.0,1990.0,27.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360070283,Indonesia,1.0,2.0,2.0,1.0,5,8.0,7.0,-1.0,1958.0,59.0,9.0,Laki-laki,Menikah,Penuh waktu
360070284,Indonesia,1.0,3.0,2.0,2.0,10,4.0,4.0,-1.0,1993.0,25.0,10.0,Perempuan,Menikah,Ibu rumah tangga
360070285,Indonesia,1.0,2.0,2.0,1.0,7,8.0,3.0,-1.0,1993.0,24.0,5.0,Laki-laki,Menikah,Paruh waktu
360070286,Indonesia,1.0,3.0,1.0,1.0,10,10.0,10.0,-1.0,1969.0,48.0,9.0,Perempuan,Menikah,Wiraswasta
360070287,Indonesia,1.0,1.0,1.0,1.0,10,10.0,10.0,5.0,1990.0,28.0,7.0,Laki-laki,Menikah,Penuh waktu
360070288,Indonesia,1.0,2.0,1.0,1.0,10,5.0,7.0,9.0,2000.0,18.0,10.0,Laki-laki,Lajang,Paruh waktu
360070289,Indonesia,1.0,2.0,1.0,1.0,5,9.0,9.0,-1.0,1970.0,48.0,9.0,Perempuan,Menikah,Wiraswasta
360070290,Indonesia,1.0,2.0,1.0,1.0,8,5.0,5.0,6.0,1985.0,33.0,5.0,Laki-laki,Menikah,Wiraswasta
360070291,Indonesia,1.0,1.0,1.0,1.0,10,10.0,10.0,6.0,1947.0,70.0,9.0,Laki-laki,Janda/Duda,Wiraswasta
360070292,Indonesia,1.0,2.0,1.0,1.0,7,10.0,10.0,-1.0,1998.0,20.0,10.0,Laki-laki,Lajang,Tidak bekerja
360070293,Indonesia,1.0,3.0,1.0,1.0,6,8.0,7.0,6.0,1977.0,41.0,10.0,Laki-laki,Menikah,Penuh waktu
360070294,Indonesia,1.0,1.0,2.0,1.0,7,8.0,6.0,-1.0,1999.0,19.0,5.0,Laki-laki,Lajang,Tidak bekerja
360070295,Indonesia,1.0,2.0,1.0,1.0,8,7.0,7.0,-1.0,1960.0,57.0,6.0,Perempuan,Menikah,Wiraswasta
360070296,Indonesia,1.0,2.0,1.0,1.0,7,7.0,6.0,-1.0,1960.0,58.0,7.0,Laki-laki,Menikah,Wiraswasta
360070297,Indonesia,1.0,3.0,1.0,1.0,10,10.0,7.0,7.0,1983.0,34.0,10.0,Laki-laki,Menikah,Penuh waktu
360070298,Indonesia,1.0,1.0,1.0,1.0,10,4.0,4.0,-1.0,1978.0,39.0,10.0,Perempuan,Janda/Duda,Penuh waktu
360070299,Indonesia,1.0,1.0,2.0,1.0,10,10.0,1.0,10.0,1952.0,66.0,8.0,Perempuan,Menikah,Ibu rumah tangga
360070300,Indonesia,1.0,2.0,4.0,1.0,4,8.0,2.0,-1.0,1975.0,42.0,4.0,Perempuan,Menikah,Ibu rumah tangga
360070301,Indonesia,1.0,1.0,2.0,1.0,10,5.0,10.0,-1.0,1971.0,47.0,10.0,Laki-laki,Menikah,Penuh waktu
360070302,Indonesia,1.0,1.0,2.0,1.0,5,5.0,4.0,-1.0,1980.0,38.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360070303,Indonesia,1.0,1.0,1.0,1.0,1,10.0,10.0,-1.0,1983.0,35.0,9.0,Laki-laki,Menikah,Wiraswasta
360070304,Indonesia,1.0,2.0,2.0,1.0,8,7.0,6.0,-1.0,1987.0,31.0,9.0,Laki-laki,Menikah,Penuh waktu
360070305,Indonesia,1.0,2.0,1.0,1.0,7,5.0,7.0,7.0,2000.0,18.0,9.0,Perempuan,Lajang,Pelajar/Mahasiswa
360070306,Indonesia,1.0,1.0,1.0,1.0,10,-1.0,1.0,10.0,1955.0,63.0,9.0,Perempuan,Janda/Duda,Ibu rumah tangga
360070307,Indonesia,1.0,2.0,3.0,1.0,8,7.0,8.0,2.0,2000.0,18.0,8.0,Laki-laki,Lajang,Wiraswasta
360070308,Indonesia,1.0,2.0,4.0,1.0,10,10.0,9.0,10.0,1999.0,18.0,10.0,Laki-laki,Lajang,Tidak bekerja
360070309,Indonesia,1.0,2.0,1.0,1.0,10,9.0,1.0,10.0,1993.0,24.0,9.0,Laki-laki,Menikah,Paruh waktu
360070310,Indonesia,1.0,1.0,3.0,1.0,7,10.0,7.0,10.0,1965.0,53.0,6.0,Perempuan,Menikah,Wiraswasta
360070311,Indonesia,1.0,2.0,2.0,1.0,8,8.0,8.0,7.0,1987.0,31.0,9.0,Laki-laki,Menikah,Penuh waktu
360070312,Indonesia,1.0,1.0,1.0,1.0,9,8.0,5.0,-1.0,1967.0,52.0,10.0,Perempuan,Menikah,Penuh waktu
360070313,Indonesia,1.0,3.0,1.0,1.0,10,1.0,1.0,5.0,1978.0,40.0,7.0,Perempuan,Bercerai,Penuh waktu
360070314,Indonesia,1.0,2.0,1.0,1.0,10,10.0,10.0,-1.0,1963.0,55.0,8.0,Perempuan,Janda/Duda,Pensiunan
360070315,Indonesia,1.0,2.0,3.0,1.0,5,5.0,4.0,5.0,1964.0,54.0,4.0,Laki-laki,Menikah,Pensiunan
360070316,Indonesia,1.0,2.0,1.0,1.0,9,8.0,10.0,5.0,1998.0,20.0,7.0,Perempuan,Lajang,Tidak bekerja
360070317,Indonesia,1.0,2.0,1.0,1.0,5,10.0,5.0,5.0,1975.0,43.0,10.0,Laki-laki,Menikah,Wiraswasta
360070318,Indonesia,1.0,2.0,3.0,1.0,8,8.0,5.0,5.0,1969.0,48.0,7.0,Laki-laki,Menikah,Wiraswasta
360070319,Indonesia,1.0,1.0,1.0,1.0,5,6.0,5.0,-1.0,1978.0,40.0,7.0,Perempuan,Menikah,Wiraswasta
360070320,Indonesia,1.0,1.0,1.0,1.0,7,5.0,5.0,-1.0,1979.0,39.0,6.0,Perempuan,Janda/Duda,Paruh waktu
360070321,Indonesia,1.0,2.0,2.0,1.0,8,8.0,6.0,-1.0,1961.0,57.0,10.0,Perempuan,Janda/Duda,Pensiunan
360070322,Indonesia,1.0,1.0,1.0,1.0,9,8.0,9.0,5.0,1990.0,28.0,10.0,Perempuan,Menikah,Penuh waktu
360070323,Indonesia,1.0,2.0,1.0,1.0,8,6.0,5.0,5.0,1975.0,43.0,7.0,Perempuan,Janda/Duda,Ibu rumah tangga
360070324,Indonesia,1.0,2.0,2.0,1.0,8,8.0,7.0,-1.0,1983.0,35.0,7.0,Laki-laki,Menikah,Wiraswasta
360070325,Indonesia,1.0,1.0,1.0,1.0,5,5.0,5.0,-1.0,1967.0,51.0,7.0,Laki-laki,Menikah,Penuh waktu
360070326,Indonesia,1.0,3.0,3.0,2.0,6,6.0,6.0,6.0,1958.0,61.0,8.0,Laki-laki,Menikah,Wiraswasta
360070327,Indonesia,1.0,1.0,1.0,1.0,7,10.0,5.0,6.0,1994.0,24.0,9.0,Perempuan,Lajang,Wiraswasta
360070328,Indonesia,1.0,2.0,1.0,1.0,8,8.0,8.0,5.0,1967.0,51.0,8.0,Perempuan,Menikah,Ibu rumah tangga
360070329,Indonesia,1.0,3.0,2.0,1.0,9,9.0,2.0,6.0,1982.0,36.0,10.0,Perempuan,Menikah,Wiraswasta
360070330,Indonesia,1.0,2.0,3.0,2.0,10,10.0,10.0,1.0,1973.0,45.0,7.0,Perempuan,Menikah,Wiraswasta
360070331,Indonesia,1.0,1.0,2.0,1.0,7,5.0,5.0,-1.0,1993.0,25.0,6.0,Laki-laki,Lajang,Penuh waktu
360070332,Indonesia,1.0,2.0,2.0,3.0,3,3.0,7.0,5.0,1983.0,35.0,9.0,Perempuan,Menikah,Ibu rumah tangga
360070333,Indonesia,1.0,2.0,1.0,1.0,4,10.0,5.0,5.0,1969.0,49.0,6.0,Perempuan,Menikah,Paruh waktu
360070334,Indonesia,1.0,2.0,2.0,1.0,9,10.0,10.0,7.0,1966.0,52.0,10.0,Laki-laki,Menikah,Wiraswasta
360070335,Indonesia,1.0,2.0,1.0,1.0,7,8.0,7.0,5.0,1988.0,30.0,5.0,Laki-laki,Menikah,Wiraswasta
360070336,Indonesia,1.0,1.0,1.0,1.0,10,6.0,6.0,-1.0,1982.0,36.0,10.0,Laki-laki,Menikah,Wiraswasta
360070337,Indonesia,1.0,1.0,1.0,1.0,8,6.0,3.0,5.0,1959.0,58.0,6.0,Perempuan,Menikah,Wiraswasta
360070338,Indonesia,1.0,2.0,2.0,3.0,7,6.0,6.0,5.0,1998.0,20.0,3.0,Perempuan,Lajang,Pelajar/Mahasiswa
360070339,Indonesia,1.0,2.0,2.0,1.0,7,5.0,5.0,9.0,1984.0,34.0,6.0,Laki-laki,Menikah,Wiraswasta
360070340,Indonesia,1.0,1.0,2.0,1.0,7,9.0,9.0,5.0,1998.0,20.0,10.0,Perempuan,Lajang,Tidak bekerja
360070341,Indonesia,1.0,2.0,2.0,1.0,8,8.0,8.0,5.0,1974.0,44.0,7.0,Laki-laki,Menikah,Wiraswasta
360070342,Indonesia,1.0,1.0,1.0,1.0,10,10.0,10.0,-1.0,1958.0,59.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360070343,Indonesia,1.0,2.0,1.0,1.0,7,10.0,9.0,5.0,1965.0,53.0,9.0,Perempuan,Menikah,Wiraswasta
360070344,Indonesia,1.0,3.0,1.0,1.0,8,7.0,5.0,-1.0,1955.0,63.0,10.0,Perempuan,Menikah,Paruh waktu
360070345,Indonesia,1.0,1.0,3.0,1.0,6,6.0,4.0,6.0,1954.0,64.0,8.0,Laki-laki,Menikah,Tidak bekerja
360070346,Indonesia,1.0,1.0,1.0,1.0,8,8.0,8.0,5.0,1968.0,50.0,8.0,Perempuan,Menikah,Wiraswasta
360070347,Indonesia,1.0,1.0,1.0,1.0,8,7.0,7.0,6.0,1951.0,67.0,9.0,Laki-laki,Menikah,Pensiunan
360070348,Indonesia,1.0,1.0,2.0,1.0,5,7.0,7.0,6.0,1964.0,54.0,7.0,Laki-laki,Menikah,Penuh waktu
360070349,Indonesia,2.0,2.0,1.0,1.0,8,10.0,2.0,8.0,1964.0,53.0,6.0,Perempuan,Janda/Duda,Wiraswasta
360070350,Indonesia,1.0,2.0,3.0,1.0,10,3.0,3.0,6.0,1971.0,47.0,3.0,Perempuan,Menikah,Ibu rumah tangga
360070351,Indonesia,1.0,1.0,1.0,1.0,7,8.0,8.0,5.0,1962.0,56.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360070352,Indonesia,1.0,2.0,1.0,1.0,6,7.0,6.0,5.0,1976.0,42.0,10.0,Perempuan,Menikah,Ibu rumah tangga
360070353,Indonesia,1.0,2.0,1.0,1.0,8,5.0,9.0,5.0,1996.0,22.0,8.0,Perempuan,Lajang,Pelajar/Mahasiswa
360070354,Indonesia,1.0,1.0,2.0,2.0,5,5.0,4.0,5.0,1998.0,20.0,6.0,Perempuan,Lajang,Wiraswasta
360070355,Indonesia,1.0,1.0,1.0,1.0,7,9.0,10.0,4.0,1982.0,36.0,9.0,Perempuan,Menikah,Wiraswasta
360070356,Indonesia,1.0,2.0,1.0,1.0,10,8.0,9.0,5.0,1984.0,34.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360070357,Indonesia,1.0,1.0,1.0,1.0,7,8.0,7.0,6.0,1994.0,24.0,7.0,Perempuan,Lajang,Penuh waktu
360070358,Indonesia,1.0,1.0,1.0,1.0,6,9.0,8.0,5.0,1978.0,40.0,5.0,Perempuan,Menikah,Ibu rumah tangga
360070359,Indonesia,1.0,1.0,1.0,1.0,10,10.0,10.0,8.0,1968.0,50.0,6.0,Perempuan,Lajang,Penuh waktu
360070360,Indonesia,1.0,2.0,1.0,1.0,10,8.0,8.0,6.0,1987.0,31.0,6.0,Perempuan,Menikah,Wiraswasta
360070361,Indonesia,1.0,2.0,2.0,1.0,6,8.0,7.0,6.0,1993.0,25.0,5.0,Perempuan,Menikah,Wiraswasta
360070362,Indonesia,1.0,1.0,1.0,1.0,8,7.0,6.0,5.0,1979.0,39.0,4.0,Laki-laki,Menikah,Wiraswasta
360070363,Indonesia,1.0,2.0,1.0,1.0,10,10.0,8.0,8.0,1986.0,32.0,8.0,Laki-laki,Menikah,Wiraswasta
360070364,Indonesia,1.0,1.0,2.0,1.0,10,10.0,10.0,10.0,1996.0,21.0,10.0,Laki-laki,Lajang,Penuh waktu
360070365,Indonesia,1.0,3.0,3.0,1.0,10,1.0,1.0,5.0,1978.0,39.0,9.0,Perempuan,Menikah,Wiraswasta
360070366,Indonesia,1.0,1.0,2.0,1.0,8,7.0,7.0,5.0,1976.0,42.0,9.0,Laki-laki,Menikah,Wiraswasta
360070367,Indonesia,1.0,2.0,2.0,1.0,7,7.0,7.0,7.0,1958.0,60.0,9.0,Laki-laki,Menikah,Pensiunan
360070368,Indonesia,1.0,2.0,3.0,1.0,7,4.0,6.0,-2.0,1979.0,39.0,4.0,Laki-laki,Lajang,Wiraswasta
360070369,Indonesia,1.0,1.0,1.0,1.0,8,8.0,7.0,8.0,1974.0,44.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360070370,Indonesia,1.0,3.0,2.0,1.0,5,8.0,3.0,4.0,1996.0,22.0,3.0,Laki-laki,Lajang,Penuh waktu
360070371,Indonesia,1.0,2.0,2.0,1.0,8,6.0,4.0,-1.0,1979.0,39.0,10.0,Perempuan,Menikah,Wiraswasta
360070372,Indonesia,1.0,1.0,1.0,1.0,7,6.0,5.0,5.0,1999.0,19.0,7.0,Laki-laki,Lajang,Pelajar/Mahasiswa
360070373,Indonesia,1.0,2.0,3.0,1.0,8,9.0,5.0,7.0,1977.0,41.0,6.0,Laki-laki,Menikah,Wiraswasta
360070374,Indonesia,1.0,1.0,1.0,1.0,6,8.0,6.0,10.0,1952.0,66.0,10.0,Laki-laki,Menikah,Pensiunan
