id_responden,negara,jenis_kelamin,tahun_lahir,usia,kepuasan_hidup,pentingnya_pekerjaan,kepuasan_finansial,kebebasan_memilih,religiusitas,skala_politik,status_pernikahan,status_pekerjaan,kelompok_usia
554070006,Selandia Baru,Perempuan,1943,76,8,2,4,7,2,5,Janda/Duda,Pensiunan,61+
554070010,Selandia Baru,Laki-laki,1943,76,7,4,7,7,5,6,Menikah,Pensiunan,61+
554070026,Selandia Baru,Perempuan,1943,76,4,4,5,4,9,8,Menikah,Pensiunan,61+
554070100,Selandia Baru,Laki-laki,1943,76,7,4,5,5,5,6,Menikah,Pensiunan,61+
554070127,Selandia Baru,Laki-laki,1943,76,5,4,10,7,8,3,Menikah,Pensiunan,61+
554070375,Selandia Baru,Laki-laki,1943,76,8,1,3,8,4,4,Kohabitasi,Pensiunan,61+
554070426,Selandia Baru,Laki-laki,1943,76,8,1,7,9,3,6,Lajang,Pensiunan,61+
554070581,Selandia Baru,Perempuan,1943,76,10,1,7,10,10,10,Janda/Duda,Penuh waktu,61+
554070949,Selandia Baru,Perempuan,1943,76,10,1,8,9,3,10,Menikah,Pensiunan,61+
702070060,Singapura,Laki-laki,1943,76,10,1,8,10,10,4,Menikah,Pensiunan,61+
702070203,Singapura,Laki-laki,1943,76,5,3,5,5,7,5,Menikah,Pensiunan,61+
702070563,Singapura,Perempuan,1944,76,7,4,7,7,9,6,Janda/Duda,Pensiunan,61+
702070607,Singapura,Perempuan,1944,76,7,2,6,4,7,5,Menikah,Wiraswasta,61+
702071388,Singapura,Laki-laki,1944,76,8,3,1,5,9,1,Menikah,Pensiunan,61+
702071431,Singapura,Perempuan,1944,76,8,2,8,8,9,5,Lajang,Pensiunan,61+
702071978,Singapura,Perempuan,1944,76,6,3,6,5,4,3,Janda/Duda,Tidak bekerja,61+
702071997,Singapura,Laki-laki,1944,76,8,3,8,7,6,8,Menikah,Pensiunan,61+
124070316,Kanada,Laki-laki,1944,75,10,3,10,10,9,7,Menikah,Pensiunan,61+
124070396,Kanada,Laki-laki,1945,75,7,2,6,6,1,4,Menikah,Paruh waktu,61+
124070526,Kanada,Perempuan,1944,75,1,2,1,8,3,6,Lajang,Wiraswasta,61+
124070759,Kanada,Perempuan,1945,75,9,1,9,10,7,2,Janda/Duda,Pensiunan,61+
124071040,Kanada,Laki-laki,1944,75,8,2,7,10,7,5,Menikah,Pensiunan,61+
124071178,Kanada,Laki-laki,1944,75,7,2,8,9,5,7,Menikah,Pensiunan,61+
124071468,Kanada,Perempuan,1945,75,8,4,8,8,3,6,Menikah,Pensiunan,61+
124071480,Kanada,Laki-laki,1945,75,8,2,8,8,9,5,Menikah,Pensiunan,61+
124072197,Kanada,Laki-laki,1945,75,9,3,5,8,3,8,Menikah,Pensiunan,61+
124072314,Kanada,Laki-laki,1945,75,10,4,10,10,3,5,Kohabitasi,Pensiunan,61+
124072409,Kanada,Laki-laki,1945,75,8,2,8,8,3,5,Pisah,Pensiunan,61+
124072849,Kanada,Laki-laki,1945,75,8,4,10,8,10,6,Menikah,Pensiunan,61+
124073090,Kanada,Perempuan,1945,75,8,2,6,5,3,5,Menikah,Pensiunan,61+
124073109,Kanada,Laki-laki,1945,75,7,1,8,8,2,4,Bercerai,Pensiunan,61+
124073128,Kanada,Perempuan,1944,75,7,4,10,8,1,3,Lajang,Pensiunan,61+
124073945,Kanada,Perempuan,1944,75,1,1,10,4,3,4,Kohabitasi,Pensiunan,61+
124073957,Kanada,Perempuan,1945,75,7,2,8,7,7,4,Janda/Duda,Pensiunan,61+
124074653,Kanada,Laki-laki,1945,75,8,2,10,10,8,6,Menikah,Pensiunan,61+
124074771,Kanada,Laki-laki,1945,75,9,3,8,9,3,3,Menikah,Pensiunan,61+
124074816,Kanada,Laki-laki,1944,75,9,4,10,8,3,5,Lajang,Pensiunan,61+
124075333,Kanada,Perempuan,1945,75,4,2,3,8,7,6,Janda/Duda,Pensiunan,61+
124075740,Kanada,Perempuan,1945,75,10,4,9,8,9,7,Menikah,Pensiunan,61+
554070044,Selandia Baru,Laki-laki,1944,75,9,2,9,9,4,8,Menikah,Paruh waktu,61+
554070078,Selandia Baru,Laki-laki,1944,75,3,4,2,5,10,2,Menikah,Pensiunan,61+
554070204,Selandia Baru,Perempuan,1944,75,9,4,8,7,9,9,Menikah,Pensiunan,61+
554070250,Selandia Baru,Laki-laki,1944,75,5,1,10,5,3,5,Menikah,Pensiunan,61+
554070513,Selandia Baru,Perempuan,1944,75,10,3,9,7,5,4,Menikah,Pensiunan,61+
554070732,Selandia Baru,Laki-laki,1944,75,3,1,1,4,4,5,Menikah,Pensiunan,61+
554070832,Selandia Baru,Laki-laki,1944,75,6,2,6,5,5,4,Bercerai,Pensiunan,61+
554070874,Selandia Baru,Perempuan,1944,75,8,2,8,10,8,5,Lajang,Pensiunan,61+
554071057,Selandia Baru,Laki-laki,1944,75,9,1,9,9,6,1,Menikah,Tidak bekerja,61+
702070072,Singapura,Perempuan,1944,75,10,4,10,9,10,5,Menikah,Ibu rumah tangga,61+
702070169,Singapura,Laki-laki,1945,75,5,2,3,3,9,5,Menikah,Tidak bekerja,61+
702070484,Singapura,Laki-laki,1944,75,8,3,7,10,5,5,Menikah,Pensiunan,61+
702070564,Singapura,Perempuan,1945,75,5,4,5,6,9,5,Lajang,Pensiunan,61+
702070761,Singapura,Laki-laki,1944,75,7,1,8,8,3,6,Janda/Duda,Pensiunan,61+
702071013,Singapura,Laki-laki,1945,75,3,4,1,9,4,5,Menikah,Pensiunan,61+
702071122,Singapura,Perempuan,1945,75,5,4,9,6,4,5,Janda/Duda,Ibu rumah tangga,61+
702071159,Singapura,Perempuan,1945,75,7,3,7,7,7,5,Janda/Duda,Ibu rumah tangga,61+
702071222,Singapura,Perempuan,1945,75,1,1,2,7,7,5,Menikah,Ibu rumah tangga,61+
702071492,Singapura,Perempuan,1945,75,10,2,10,7,9,8,Menikah,Pensiunan,61+
702071843,Singapura,Perempuan,1945,75,10,2,6,10,9,6,Menikah,Ibu rumah tangga,61+
702071848,Singapura,Laki-laki,1945,75,7,2,6,6,9,5,Menikah,Pensiunan,61+
124070020,Kanada,Perempuan,1946,74,9,4,9,9,9,6,Menikah,Pensiunan,61+
124070072,Kanada,Laki-laki,1945,74,6,1,7,7,4,3,Menikah,Tidak bekerja,61+
124070186,Kanada,Laki-laki,1946,74,10,1,10,10,10,7,Menikah,Pensiunan,61+
124070232,Kanada,Laki-laki,1946,74,7,4,7,8,3,6,Menikah,Pensiunan,61+
124070338,Kanada,Perempuan,1946,74,8,2,8,8,3,3,Bercerai,Pensiunan,61+
124070410,Kanada,Laki-laki,1946,74,9,2,9,8,7,7,Menikah,Pensiunan,61+
124071009,Kanada,Laki-laki,1946,74,7,2,7,7,5,7,Kohabitasi,Pensiunan,61+
124071028,Kanada,Perempuan,1946,74,2,4,2,5,5,1,Lajang,Pensiunan,61+
124071218,Kanada,Laki-laki,1946,74,8,3,8,8,3,3,Bercerai,Pensiunan,61+
124071224,Kanada,Laki-laki,1945,74,8,1,9,7,6,7,Menikah,Pensiunan,61+
124071476,Kanada,Perempuan,1946,74,8,4,8,9,1,6,Menikah,Pensiunan,61+
124071521,Kanada,Perempuan,1946,74,10,4,10,10,7,5,Menikah,Pensiunan,61+
124071531,Kanada,Laki-laki,1946,74,10,4,10,10,3,5,Kohabitasi,Pensiunan,61+
124071931,Kanada,Laki-laki,1946,74,8,4,6,8,3,5,Menikah,Pensiunan,61+
124072379,Kanada,Laki-laki,1946,74,9,3,9,9,10,6,Menikah,Pensiunan,61+
124072438,Kanada,Laki-laki,1946,74,10,4,9,10,4,8,Menikah,Pensiunan,61+
124072468,Kanada,Perempuan,1946,74,7,2,5,7,8,4,Janda/Duda,Pensiunan,61+
124072501,Kanada,Perempuan,1947,74,8,2,6,9,4,7,Menikah,Penuh waktu,61+
124072675,Kanada,Perempuan,1946,74,8,2,8,8,10,4,Bercerai,Pensiunan,61+
124072728,Kanada,Laki-laki,1946,74,9,2,9,9,9,8,Menikah,Pensiunan,61+
124072774,Kanada,Perempuan,1946,74,4,2,3,3,2,1,Menikah,Pensiunan,61+
124072970,Kanada,Perempuan,1946,74,7,2,7,8,3,9,Menikah,Pensiunan,61+
124073018,Kanada,Perempuan,1946,74,8,2,9,9,6,4,Menikah,Pensiunan,61+
124073048,Kanada,Perempuan,1946,74,4,4,1,5,10,9,Bercerai,Pensiunan,61+
124073200,Kanada,Laki-laki,1946,74,4,4,2,8,5,8,Menikah,Pensiunan,61+
124073226,Kanada,Perempuan,1945,74,8,4,7,8,3,5,Janda/Duda,Pensiunan,61+
124073609,Kanada,Laki-laki,1946,74,9,2,9,7,3,8,Kohabitasi,Pensiunan,61+
124074002,Kanada,Laki-laki,1946,74,8,2,7,9,6,7,Menikah,Pensiunan,61+
124074404,Kanada,Laki-laki,1946,74,9,1,7,8,8,5,Menikah,Pensiunan,61+
124074406,Kanada,Perempuan,1945,74,8,4,10,9,4,5,Menikah,Pensiunan,61+
124074689,Kanada,Perempuan,1946,74,8,2,5,8,1,10,Bercerai,Paruh waktu,61+
124074724,Kanada,Laki-laki,1946,74,8,4,8,8,9,1,Lajang,Pensiunan,61+
124074990,Kanada,Laki-laki,1946,74,8,3,8,5,3,3,Menikah,Pensiunan,61+
124075106,Kanada,Perempuan,1945,74,8,3,7,7,7,7,Menikah,Pensiunan,61+
124075135,Kanada,Laki-laki,1946,74,6,1,3,3,3,6,Menikah,Pensiunan,61+
124075247,Kanada,Laki-laki,1946,74,10,4,8,8,8,5,Menikah,Pensiunan,61+
124075259,Kanada,Perempuan,1945,74,9,4,8,7,3,6,Janda/Duda,Pensiunan,61+
124075755,Kanada,Perempuan,1946,74,8,3,9,7,4,5,Menikah,Pensiunan,61+
124075853,Kanada,Laki-laki,1946,74,9,2,4,7,8,5,Menikah,Pensiunan,61+
124075971,Kanada,Laki-laki,1946,74,9,1,9,9,4,3,Bercerai,Wiraswasta,61+
554070004,Selandia Baru,Perempuan,1945,74,8,1,8,9,4,8,Bercerai,Penuh waktu,61+
554070068,Selandia Baru,Laki-laki,1945,74,8,2,8,6,10,7,Menikah,Pensiunan,61+
554070093,Selandia Baru,Perempuan,1945,74,10,1,10,10,5,5,Menikah,Pensiunan,61+
554070130,Selandia Baru,Laki-laki,1945,74,7,3,5,5,6,3,Menikah,Penuh waktu,61+
554070209,Selandia Baru,Perempuan,1945,74,8,4,6,8,6,6,Menikah,Pensiunan,61+
554070333,Selandia Baru,Perempuan,1945,74,8,4,8,7,4,7,Menikah,Pensiunan,61+
554070448,Selandia Baru,Perempuan,1945,74,10,2,10,9,3,5,Menikah,Pensiunan,61+
554070896,Selandia Baru,Perempuan,1945,74,7,4,7,8,7,5,Menikah,Pensiunan,61+
554070910,Selandia Baru,Perempuan,1945,74,10,1,10,10,7,7,Menikah,Pensiunan,61+
554070992,Selandia Baru,Perempuan,1945,74,7,2,7,8,5,5,Janda/Duda,Pensiunan,61+
702070041,Singapura,Laki-laki,1946,74,7,4,2,8,9,8,Bercerai,Pensiunan,61+
702070359,Singapura,Laki-laki,1946,74,8,2,8,9,4,5,Menikah,Pensiunan,61+
702070384,Singapura,Perempuan,1946,74,9,1,9,9,4,7,Janda/Duda,Pensiunan,61+
702070569,Singapura,Laki-laki,1945,74,10,4,10,9,1,5,Menikah,Pensiunan,61+
702070723,Singapura,Laki-laki,1945,74,6,4,5,6,10,4,Menikah,Pensiunan,61+
702070796,Singapura,Perempuan,1946,74,7,1,4,6,9,10,Lajang,Pensiunan,61+
702070890,Singapura,Laki-laki,1946,74,10,1,10,5,9,1,Menikah,Pensiunan,61+
702071175,Singapura,Laki-laki,1946,74,5,1,7,5,10,8,Menikah,Pensiunan,61+
702071810,Singapura,Perempuan,1946,74,7,2,6,7,6,5,Janda/Duda,Ibu rumah tangga,61+
702071829,Singapura,Perempuan,1946,74,7,4,7,7,7,8,Bercerai,Pensiunan,61+
702071840,Singapura,Perempuan,1946,74,7,2,7,7,1,6,Menikah,Pensiunan,61+
124070323,Kanada,Laki-laki,1946,73,4,3,5,10,8,8,Menikah,Pensiunan,61+
124070419,Kanada,Laki-laki,1947,73,7,2,8,9,7,4,Menikah,Pensiunan,61+
124070830,Kanada,Laki-laki,1947,73,7,4,7,7,5,5,Menikah,Pensiunan,61+
124070906,Kanada,Perempuan,1947,73,9,1,9,10,7,1,Lajang,Pensiunan,61+
124070932,Kanada,Laki-laki,1947,73,9,2,8,10,2,8,Menikah,Pensiunan,61+
124070994,Kanada,Laki-laki,1947,73,8,4,10,8,4,5,Kohabitasi,Pensiunan,61+
124071314,Kanada,Perempuan,1947,73,8,2,8,9,4,2,Pisah,Pensiunan,61+
124071418,Kanada,Laki-laki,1946,73,5,2,3,4,10,6,Lajang,Pensiunan,61+
124071455,Kanada,Perempuan,1947,73,10,2,10,7,4,6,Janda/Duda,Pensiunan,61+
124071515,Kanada,Laki-laki,1947,73,8,2,9,7,7,7,Menikah,Pensiunan,61+
124071562,Kanada,Laki-laki,1947,73,7,3,7,7,3,6,Janda/Duda,Wiraswasta,61+
124071857,Kanada,Laki-laki,1947,73,8,4,10,8,2,5,Menikah,Pensiunan,61+
124072200,Kanada,Perempuan,1946,73,4,2,9,3,10,9,Menikah,Pensiunan,61+
124072357,Kanada,Laki-laki,1947,73,5,1,2,4,9,10,Menikah,Penuh waktu,61+
124072561,Kanada,Laki-laki,1947,73,7,4,8,7,10,3,Menikah,Pensiunan,61+
124072651,Kanada,Perempuan,1947,73,7,4,8,7,6,4,Bercerai,Pensiunan,61+
124072725,Kanada,Perempuan,1946,73,9,4,9,9,5,5,Menikah,Pensiunan,61+
124072976,Kanada,Perempuan,1947,73,9,4,9,10,8,1,Janda/Duda,Pensiunan,61+
124073014,Kanada,Laki-laki,1947,73,8,2,9,7,3,3,Menikah,Pensiunan,61+
124073089,Kanada,Perempuan,1946,73,9,2,9,8,3,5,Menikah,Pensiunan,61+
124073208,Kanada,Perempuan,1946,73,8,3,7,7,6,5,Bercerai,Pensiunan,61+
124073218,Kanada,Perempuan,1947,73,8,3,4,8,8,9,Janda/Duda,Pensiunan,61+
124073715,Kanada,Perempuan,1947,73,8,4,8,8,7,5,Menikah,Pensiunan,61+
124073874,Kanada,Laki-laki,1947,73,9,1,9,10,2,2,Pisah,Pensiunan,61+
124073879,Kanada,Laki-laki,1947,73,8,4,9,8,4,5,Menikah,Pensiunan,61+
124073880,Kanada,Laki-laki,1947,73,9,3,10,9,4,5,Menikah,Pensiunan,61+
124074285,Kanada,Laki-laki,1947,73,8,2,8,7,1,5,Menikah,Pensiunan,61+
124074647,Kanada,Laki-laki,1947,73,9,1,9,7,10,3,Menikah,Pensiunan,61+
124074832,Kanada,Laki-laki,1947,73,8,4,8,8,2,3,Menikah,Pensiunan,61+
124075165,Kanada,Laki-laki,1947,73,8,2,6,8,4,7,Menikah,Wiraswasta,61+
124075378,Kanada,Laki-laki,1947,73,9,3,7,8,3,4,Menikah,Pensiunan,61+
554070028,Selandia Baru,Perempuan,1946,73,10,2,10,10,10,10,Menikah,Pensiunan,61+
554070047,Selandia Baru,Laki-laki,1946,73,8,4,9,8,3,6,Menikah,Pensiunan,61+
554070067,Selandia Baru,Laki-laki,1946,73,9,4,8,5,2,2,Menikah,Pensiunan,61+
554070080,Selandia Baru,Perempuan,1946,73,9,4,8,9,3,4,Menikah,Pensiunan,61+
554070186,Selandia Baru,Perempuan,1946,73,9,1,8,9,8,4,Kohabitasi,Pensiunan,61+
554070217,Selandia Baru,Laki-laki,1946,73,9,4,9,10,8,6,Menikah,Pensiunan,61+
554070234,Selandia Baru,Perempuan,1946,73,8,3,8,8,6,6,Menikah,Pensiunan,61+
554070500,Selandia Baru,Laki-laki,1946,73,8,1,10,9,5,8,Menikah,Pensiunan,61+
554070538,Selandia Baru,Laki-laki,1946,73,8,1,8,8,5,9,Menikah,Pensiunan,61+
554070642,Selandia Baru,Perempuan,1946,73,7,2,10,5,8,1,Menikah,Pensiunan,61+
554070984,Selandia Baru,Perempuan,1946,73,6,2,7,5,7,4,Kohabitasi,Paruh waktu,61+
702070007,Singapura,Perempuan,1947,73,8,4,8,5,10,1,Janda/Duda,Pensiunan,61+
702070053,Singapura,Laki-laki,1946,73,8,3,7,7,2,5,Menikah,Pensiunan,61+
702070147,Singapura,Perempuan,1947,73,4,4,3,7,8,10,Menikah,Wiraswasta,61+
702070197,Singapura,Perempuan,1947,73,10,4,10,10,4,10,Janda/Duda,Pensiunan,61+
702070224,Singapura,Perempuan,1947,73,10,1,5,5,6,10,Janda/Duda,Pensiunan,61+
702070330,Singapura,Laki-laki,1947,73,7,2,6,7,1,8,Menikah,Pensiunan,61+
702070354,Singapura,Laki-laki,1947,73,7,2,7,6,1,5,Menikah,Pensiunan,61+
702070363,Singapura,Perempuan,1947,73,8,2,9,6,7,7,Lajang,Penuh waktu,61+
702070392,Singapura,Perempuan,1946,73,5,3,6,6,8,8,Menikah,Pensiunan,61+
702070606,Singapura,Laki-laki,1947,73,9,4,10,10,10,10,Menikah,Wiraswasta,61+
702070772,Singapura,Laki-laki,1946,73,7,4,6,7,8,9,Janda/Duda,Paruh waktu,61+
702070839,Singapura,Laki-laki,1946,73,8,2,7,6,2,3,Menikah,Pensiunan,61+
702070893,Singapura,Perempuan,1946,73,7,1,2,7,6,1,Menikah,Pensiunan,61+
702071348,Singapura,Perempuan,1947,73,9,2,10,10,8,3,Menikah,Pensiunan,61+
702071353,Singapura,Laki-laki,1946,73,6,3,9,6,5,6,Menikah,Pensiunan,61+
702071385,Singapura,Laki-laki,1947,73,8,2,8,8,3,5,Menikah,Pensiunan,61+
702071457,Singapura,Perempuan,1946,73,7,3,7,4,6,5,Menikah,Paruh waktu,61+
702071890,Singapura,Perempuan,1947,73,8,2,6,7,6,8,Janda/Duda,Paruh waktu,61+
124070025,Kanada,Laki-laki,1948,72,8,4,8,8,3,6,Janda/Duda,Pensiunan,61+
124070277,Kanada,Laki-laki,1948,72,9,4,9,9,1,3,Kohabitasi,Pensiunan,61+
124070339,Kanada,Laki-laki,1948,72,7,1,5,6,1,5,Bercerai,Wiraswasta,61+
124070774,Kanada,Laki-laki,1948,72,10,2,10,8,4,2,Menikah,Pensiunan,61+
124070881,Kanada,Perempuan,1947,72,8,1,8,9,7,5,Menikah,Pensiunan,61+
124071226,Kanada,Laki-laki,1948,72,8,2,7,8,1,7,Kohabitasi,Pensiunan,61+
124071233,Kanada,Laki-laki,1948,72,8,1,8,8,5,5,Menikah,Pensiunan,61+
124071302,Kanada,Laki-laki,1948,72,9,4,9,9,7,6,Menikah,Pensiunan,61+
124071342,Kanada,Perempuan,1947,72,8,4,9,8,4,3,Janda/Duda,Pensiunan,61+
124071381,Kanada,Perempuan,1948,72,10,1,10,10,4,6,Menikah,Pensiunan,61+
124071486,Kanada,Laki-laki,1948,72,8,3,8,8,4,7,Menikah,Pensiunan,61+
124071568,Kanada,Perempuan,1948,72,7,1,8,10,8,5,Janda/Duda,Pensiunan,61+
124072214,Kanada,Perempuan,1948,72,7,4,5,6,6,6,Menikah,Pensiunan,61+
124072421,Kanada,Laki-laki,1947,72,10,2,10,10,5,7,Menikah,Pensiunan,61+
124072467,Kanada,Laki-laki,1947,72,7,3,8,6,2,2,Menikah,Pensiunan,61+
124072496,Kanada,Perempuan,1948,72,8,2,7,7,10,7,Menikah,Pensiunan,61+
124072615,Kanada,Perempuan,1948,72,9,1,10,8,8,10,Menikah,Pensiunan,61+
124072765,Kanada,Laki-laki,1948,72,9,2,9,8,2,3,Menikah,Pensiunan,61+
124072942,Kanada,Laki-laki,1948,72,8,2,5,8,10,5,Menikah,Pensiunan,61+
124072977,Kanada,Laki-laki,1948,72,9,2,9,8,4,5,Menikah,Pensiunan,61+
124073125,Kanada,Laki-laki,1948,72,8,1,7,7,9,7,Menikah,Penuh waktu,61+
124073185,Kanada,Laki-laki,1948,72,4,2,3,4,3,7,Menikah,Pensiunan,61+
124073273,Kanada,Perempuan,1948,72,9,1,4,8,7,5,Janda/Duda,Pensiunan,61+
124073279,Kanada,Laki-laki,1948,72,7,4,9,9,1,4,Bercerai,Pensiunan,61+
124073529,Kanada,Laki-laki,1948,72,6,4,9,8,6,6,Lajang,Pensiunan,61+
124073641,Kanada,Laki-laki,1947,72,5,4,6,4,2,6,Bercerai,Pensiunan,61+
124073653,Kanada,Perempuan,1948,72,10,4,9,8,8,2,Lajang,Pensiunan,61+
124073668,Kanada,Perempuan,1948,72,7,4,4,8,10,3,Janda/Duda,Pensiunan,61+
124073965,Kanada,Perempuan,1947,72,9,1,9,8,7,5,Janda/Duda,Wiraswasta,61+
124074633,Kanada,Laki-laki,1948,72,8,4,9,8,1,2,Bercerai,Pensiunan,61+
124074639,Kanada,Laki-laki,1948,72,8,2,8,8,3,7,Menikah,Pensiunan,61+
124074640,Kanada,Laki-laki,1947,72,7,4,5,7,9,4,Menikah,Pensiunan,61+
124074693,Kanada,Laki-laki,1948,72,10,2,10,10,6,5,Menikah,Pensiunan,61+
124074945,Kanada,Perempuan,1948,72,8,2,7,8,8,6,Menikah,Pensiunan,61+
124075005,Kanada,Laki-laki,1947,72,9,2,9,9,10,9,Menikah,Pensiunan,61+
124075053,Kanada,Laki-laki,1948,72,7,4,8,8,5,3,Pisah,Pensiunan,61+
124075237,Kanada,Perempuan,1948,72,9,2,9,9,4,3,Menikah,Pensiunan,61+
124075328,Kanada,Perempuan,1948,72,10,2,10,10,5,7,Menikah,Pensiunan,61+
124075760,Kanada,Laki-laki,1948,72,9,3,10,10,6,6,Menikah,Pensiunan,61+
124075814,Kanada,Perempuan,1948,72,5,2,8,10,4,1,Menikah,Pensiunan,61+
124075819,Kanada,Laki-laki,1948,72,7,1,5,8,8,5,Menikah,Pensiunan,61+
554070020,Selandia Baru,Laki-laki,1947,72,7,4,3,5,10,7,Bercerai,Pensiunan,61+
554070098,Selandia Baru,Perempuan,1947,72,7,1,6,8,9,6,Menikah,Paruh waktu,61+
554070295,Selandia Baru,Perempuan,1947,72,7,3,8,3,9,9,Menikah,Pensiunan,61+
554070335,Selandia Baru,Perempuan,1947,72,8,3,1,7,8,8,Menikah,Pensiunan,61+
554070465,Selandia Baru,Perempuan,1947,72,6,2,4,8,9,7,Janda/Duda,Paruh waktu,61+
554070492,Selandia Baru,Laki-laki,1947,72,8,1,4,7,8,8,Menikah,Pensiunan,61+
554070525,Selandia Baru,Laki-laki,1947,72,6,2,7,9,6,9,Menikah,Penuh waktu,61+
554070627,Selandia Baru,Perempuan,1947,72,8,4,6,8,4,4,Menikah,Pensiunan,61+
554070796,Selandia Baru,Laki-laki,1947,72,8,2,6,9,6,6,Menikah,Penuh waktu,61+
554070907,Selandia Baru,Perempuan,1947,72,7,2,8,6,3,7,Menikah,Pensiunan,61+
554070908,Selandia Baru,Perempuan,1947,72,9,3,7,10,3,5,Menikah,Pensiunan,61+
554071032,Selandia Baru,Laki-laki,1947,72,9,3,7,9,3,7,Menikah,Pensiunan,61+
702070309,Singapura,Laki-laki,1947,72,10,1,10,10,10,7,Lajang,Pensiunan,61+
702070498,Singapura,Perempuan,1948,72,7,4,7,7,4,6,Menikah,Ibu rumah tangga,61+
702070571,Singapura,Laki-laki,1947,72,8,3,8,8,5,6,Menikah,Pensiunan,61+
702070785,Singapura,Laki-laki,1947,72,10,1,10,10,9,10,Menikah,Wiraswasta,61+
702071158,Singapura,Laki-laki,1948,72,1,3,1,10,7,5,Menikah,Lainnya,61+
702071247,Singapura,Perempuan,1947,72,10,2,8,7,10,8,Menikah,Pensiunan,61+
702071258,Singapura,Perempuan,1948,72,5,2,5,6,7,8,Menikah,Ibu rumah tangga,61+
702071378,Singapura,Laki-laki,1948,72,10,1,10,1,9,10,Menikah,Pensiunan,61+
702071497,Singapura,Laki-laki,1948,72,10,1,10,5,5,5,Menikah,Pensiunan,61+
702071571,Singapura,Perempuan,1947,72,8,1,10,5,8,1,Menikah,Paruh waktu,61+
702071628,Singapura,Perempuan,1948,72,8,1,8,8,8,5,Menikah,Ibu rumah tangga,61+
702071723,Singapura,Laki-laki,1948,72,9,3,9,6,6,5,Menikah,Paruh waktu,61+
702071822,Singapura,Laki-laki,1948,72,7,1,7,7,6,8,Menikah,Paruh waktu,61+
702071892,Singapura,Perempuan,1948,72,6,3,3,5,7,8,Menikah,Pensiunan,61+
702071925,Singapura,Laki-laki,1948,72,9,3,9,9,2,6,Menikah,Pensiunan,61+
702071976,Singapura,Perempuan,1948,72,4,3,4,5,8,5,Menikah,Ibu rumah tangga,61+
124070062,Kanada,Laki-laki,1948,71,8,4,10,8,1,5,Menikah,Pensiunan,61+
124070314,Kanada,Perempuan,1948,71,9,2,7,8,3,3,Bercerai,Pensiunan,61+
124070368,Kanada,Laki-laki,1949,71,8,1,7,8,10,7,Menikah,Pensiunan,61+
124070411,Kanada,Laki-laki,1949,71,7,4,8,6,3,1,Kohabitasi,Pensiunan,61+
124070505,Kanada,Laki-laki,1949,71,8,2,9,8,3,6,Menikah,Pensiunan,61+
124070531,Kanada,Perempuan,1949,71,8,3,6,8,10,5,Bercerai,Pensiunan,61+
124070651,Kanada,Laki-laki,1949,71,8,1,6,8,3,8,Menikah,Pensiunan,61+
124070672,Kanada,Laki-laki,1949,71,10,3,10,8,10,6,Kohabitasi,Pensiunan,61+
124070686,Kanada,Laki-laki,1949,71,8,3,8,8,3,7,Menikah,Pensiunan,61+
124070738,Kanada,Perempuan,1949,71,8,4,9,8,5,4,Menikah,Pensiunan,61+
124070764,Kanada,Laki-laki,1949,71,8,1,5,8,6,6,Menikah,Paruh waktu,61+
124070792,Kanada,Perempuan,1948,71,7,2,8,7,3,4,Menikah,Pensiunan,61+
124070828,Kanada,Laki-laki,1949,71,10,1,9,10,7,8,Menikah,Pensiunan,61+
124070983,Kanada,Perempuan,1949,71,9,3,9,8,7,3,Menikah,Pensiunan,61+
124071062,Kanada,Laki-laki,1949,71,8,3,9,8,3,6,Menikah,Pensiunan,61+
124071091,Kanada,Laki-laki,1948,71,6,3,4,7,1,6,Pisah,Pensiunan,61+
124071248,Kanada,Laki-laki,1949,71,8,4,8,7,6,5,Kohabitasi,Pensiunan,61+
124071281,Kanada,Perempuan,1949,71,9,2,8,9,9,4,Menikah,Penuh waktu,61+
124071415,Kanada,Perempuan,1948,71,7,1,9,6,5,7,Menikah,Pensiunan,61+
124071462,Kanada,Laki-laki,1949,71,8,3,8,7,2,5,Menikah,Pensiunan,61+
124071810,Kanada,Laki-laki,1949,71,8,2,9,8,7,4,Kohabitasi,Pensiunan,61+
124072174,Kanada,Perempuan,1949,71,8,2,7,8,3,4,Bercerai,Pensiunan,61+
124072198,Kanada,Perempuan,1948,71,9,2,8,10,7,5,Janda/Duda,Pensiunan,61+
124072223,Kanada,Laki-laki,1948,71,6,4,6,5,4,5,Menikah,Pensiunan,61+
124072395,Kanada,Laki-laki,1948,71,8,2,8,7,6,2,Menikah,Pensiunan,61+
124072426,Kanada,Laki-laki,1949,71,10,4,10,10,9,5,Menikah,Pensiunan,61+
124072453,Kanada,Laki-laki,1948,71,9,4,10,9,2,9,Menikah,Pensiunan,61+
124072469,Kanada,Laki-laki,1948,71,8,3,4,8,10,2,Lajang,Pensiunan,61+
124072687,Kanada,Perempuan,1949,71,4,4,8,3,9,10,Menikah,Pensiunan,61+
124072748,Kanada,Laki-laki,1949,71,8,2,6,8,5,6,Menikah,Pensiunan,61+
124072800,Kanada,Perempuan,1948,71,7,2,6,7,5,4,Menikah,Paruh waktu,61+
124072895,Kanada,Laki-laki,1949,71,5,1,4,8,9,7,Bercerai,Paruh waktu,61+
124073099,Kanada,Laki-laki,1949,71,7,2,8,8,4,6,Menikah,Pensiunan,61+
